meter_id,timestamp,kwh
1040,2026-01-08 23:30:00,0.1647
1040,2026-01-09 00:00:00,0.8464
1040,2026-01-09 00:30:00,1.1336
1040,2026-01-09 01:00:00,1.5248
1040,2026-01-09 01:30:00,1.8908
1040,2026-01-09 02:00:00,1.9922
1040,2026-01-09 02:30:00,1.8171
1040,2026-01-09 03:00:00,1.4786
1040,2026-01-09 03:30:00,1.2196
1040,2026-01-09 04:00:00,0.7652
1040,2026-01-09 04:30:00,0.5919
1040,2026-01-09 05:00:00,0.3607
1040,2026-01-09 05:30:00,0.2245
1040,2026-01-09 06:00:00,0.2049
1040,2026-01-09 06:30:00,0.0638
1040,2026-01-09 07:00:00,0.2275
1040,2026-01-09 07:30:00,0.1405
1040,2026-01-09 08:00:00,0.1586
1040,2026-01-09 08:30:00,0.1212
1040,2026-01-09 09:00:00,0.1415
1040,2026-01-09 09:30:00,0.2299
1040,2026-01-09 10:00:00,0.1365
1040,2026-01-09 10:30:00,0.1292
1040,2026-01-09 11:00:00,0.1844
1040,2026-01-09 11:30:00,0.1661
1040,2026-01-09 12:00:00,0.2292
1040,2026-01-09 12:30:00,0.0528
1040,2026-01-09 13:00:00,0.1348
1040,2026-01-09 13:30:00,0.0947
1040,2026-01-09 14:00:00,0.2423
1040,2026-01-09 14:30:00,0.1411
1040,2026-01-09 15:00:00,0.2612
1040,2026-01-09 15:30:00,0.236
1040,2026-01-09 16:00:00,0.3523
1040,2026-01-09 16:30:00,0.4207
1040,2026-01-09 17:00:00,0.5742
1040,2026-01-09 17:30:00,0.7798
1040,2026-01-09 18:00:00,0.6965
1040,2026-01-09 18:30:00,0.7716
1040,2026-01-09 19:00:00,0.8798
1040,2026-01-09 19:30:00,0.8208
1040,2026-01-09 20:00:00,0.7041
1040,2026-01-09 20:30:00,0.6548
1040,2026-01-09 21:00:00,0.4989
1040,2026-01-09 21:30:00,0.446
1040,2026-01-09 22:00:00,0.3287
1040,2026-01-09 22:30:00,0.3169
1040,2026-01-09 23:00:00,0.2769
1040,2026-01-09 23:30:00,0.073
1040,2026-01-10 00:00:00,0.8175
1040,2026-01-10 00:30:00,1.0604
1040,2026-01-10 01:00:00,1.5522
1040,2026-01-10 01:30:00,1.9205
1040,2026-01-10 02:00:00,1.9326
1040,2026-01-10 02:30:00,1.8537
1040,2026-01-10 03:00:00,1.5887
1040,2026-01-10 03:30:00,1.2143
1040,2026-01-10 04:00:00,0.8539
1040,2026-01-10 04:30:00,0.5491
1040,2026-01-10 05:00:00,0.302
1040,2026-01-10 05:30:00,0.2664
1040,2026-01-10 06:00:00,0.2575
1040,2026-01-10 06:30:00,0.1856
1040,2026-01-10 07:00:00,0.163
1040,2026-01-10 07:30:00,0.0672
1040,2026-01-10 08:00:00,0.0971
1040,2026-01-10 08:30:00,0.1141
1040,2026-01-10 09:00:00,0.0951
1040,2026-01-10 09:30:00,0.1418
1040,2026-01-10 10:00:00,0.1036
1040,2026-01-10 10:30:00,0.1934
1040,2026-01-10 11:00:00,0.1303
1040,2026-01-10 11:30:00,0.0948
1040,2026-01-10 12:00:00,0.1054
1040,2026-01-10 12:30:00,0.157
1040,2026-01-10 13:00:00,0.1437
1040,2026-01-10 13:30:00,0.168
1040,2026-01-10 14:00:00,0.1684
1040,2026-01-10 14:30:00,0.2916
1040,2026-01-10 15:00:00,0.2876
1040,2026-01-10 15:30:00,0.2584
1040,2026-01-10 16:00:00,0.28
1040,2026-01-10 16:30:00,0.4525
1040,2026-01-10 17:00:00,0.5177
1040,2026-01-10 17:30:00,0.592
1040,2026-01-10 18:00:00,0.7997
1040,2026-01-10 18:30:00,0.8279
1040,2026-01-10 19:00:00,0.9061
1040,2026-01-10 19:30:00,0.8248
1040,2026-01-10 20:00:00,0.7568
1040,2026-01-10 20:30:00,0.6147
1040,2026-01-10 21:00:00,0.5433
1040,2026-01-10 21:30:00,0.3808
1040,2026-01-10 22:00:00,0.4292
1040,2026-01-10 22:30:00,0.2355
1040,2026-01-10 23:00:00,0.2558
1040,2026-01-10 23:30:00,0.1934
1040,2026-01-11 00:00:00,0.8316
1040,2026-01-11 00:30:00,1.1773
1040,2026-01-11 01:00:00,1.4857
1040,2026-01-11 01:30:00,1.8243
1040,2026-01-11 02:00:00,2.0133
1040,2026-01-11 02:30:00,1.7998
1040,2026-01-11 03:00:00,1.6097
1040,2026-01-11 03:30:00,1.2087
1040,2026-01-11 04:00:00,0.8191
1040,2026-01-11 04:30:00,0.4903
1040,2026-01-11 05:00:00,0.3533
1040,2026-01-11 05:30:00,0.2087
1040,2026-01-11 06:00:00,0.2382
1040,2026-01-11 06:30:00,0.097
1040,2026-01-11 07:00:00,0.1689
1040,2026-01-11 07:30:00,0.1524
1040,2026-01-11 08:00:00,0.1666
1040,2026-01-11 08:30:00,0.1859
1040,2026-01-11 09:00:00,0.1056
1040,2026-01-11 09:30:00,0.1056
1040,2026-01-11 10:00:00,0.1608
1040,2026-01-11 10:30:00,0.1983
1040,2026-01-11 11:00:00,0.1378
1040,2026-01-11 11:30:00,0.2225
1040,2026-01-11 12:00:00,0.1365
1040,2026-01-11 12:30:00,0.118
1040,2026-01-11 13:00:00,0.1805
1040,2026-01-11 13:30:00,0.1386
1040,2026-01-11 14:00:00,0.1541
1040,2026-01-11 14:30:00,0.2187
1040,2026-01-11 15:00:00,0.2913
1040,2026-01-11 15:30:00,0.3165
1040,2026-01-11 16:00:00,0.3827
1040,2026-01-11 16:30:00,0.5667
1040,2026-01-11 17:00:00,0.6094
1040,2026-01-11 17:30:00,0.6615
1040,2026-01-11 18:00:00,0.8229
1040,2026-01-11 18:30:00,0.8165
1040,2026-01-11 19:00:00,0.8802
1040,2026-01-11 19:30:00,0.8555
1040,2026-01-11 20:00:00,0.7679
1040,2026-01-11 20:30:00,0.6422
1040,2026-01-11 21:00:00,0.5732
1040,2026-01-11 21:30:00,0.4468
1040,2026-01-11 22:00:00,0.3904
1040,2026-01-11 22:30:00,0.3225
1040,2026-01-11 23:00:00,0.1462
1040,2026-01-11 23:30:00,0.2226
1040,2026-01-12 00:00:00,0.9584
1040,2026-01-12 00:30:00,1.1598
1040,2026-01-12 01:00:00,1.6013
1040,2026-01-12 01:30:00,1.878
1040,2026-01-12 02:00:00,1.8679
1040,2026-01-12 02:30:00,1.8658
1040,2026-01-12 03:00:00,1.5098
1040,2026-01-12 03:30:00,1.1657
1040,2026-01-12 04:00:00,0.7392
1040,2026-01-12 04:30:00,0.5494
1040,2026-01-12 05:00:00,0.3227
1040,2026-01-12 05:30:00,0.3015
1040,2026-01-12 06:00:00,0.115
1040,2026-01-12 06:30:00,0.2068
1040,2026-01-12 07:00:00,0.1745
1040,2026-01-12 07:30:00,0.108
1040,2026-01-12 08:00:00,0.0729
1040,2026-01-12 08:30:00,0.1356
1040,2026-01-12 09:00:00,0.1618
1040,2026-01-12 09:30:00,0.0967
1040,2026-01-12 10:00:00,0.1026
1040,2026-01-12 10:30:00,0.1996
1040,2026-01-12 11:00:00,0.1112
1040,2026-01-12 11:30:00,0.1796
1040,2026-01-12 12:00:00,0.2125
1040,2026-01-12 12:30:00,0.1133
1040,2026-01-12 13:00:00,0.0953
1040,2026-01-12 13:30:00,0.2096
1040,2026-01-12 14:00:00,0.1658
1040,2026-01-12 14:30:00,0.1838
1040,2026-01-12 15:00:00,0.3162
1040,2026-01-12 15:30:00,0.288
1040,2026-01-12 16:00:00,0.3911
1040,2026-01-12 16:30:00,0.3899
1040,2026-01-12 17:00:00,0.5708
1040,2026-01-12 17:30:00,0.6343
1040,2026-01-12 18:00:00,0.7424
1040,2026-01-12 18:30:00,0.8002
1040,2026-01-12 19:00:00,0.9151
1040,2026-01-12 19:30:00,0.7953
1040,2026-01-12 20:00:00,0.741
1040,2026-01-12 20:30:00,0.7551
1040,2026-01-12 21:00:00,0.5567
1040,2026-01-12 21:30:00,0.4395
1040,2026-01-12 22:00:00,0.4323
1040,2026-01-12 22:30:00,0.3022
1040,2026-01-12 23:00:00,0.2491
1040,2026-01-12 23:30:00,0.2206
1040,2026-01-13 00:00:00,0.8792
1040,2026-01-13 00:30:00,1.1239
1040,2026-01-13 01:00:00,1.6091
1040,2026-01-13 01:30:00,1.7663
1040,2026-01-13 02:00:00,1.9092
1040,2026-01-13 02:30:00,1.7961
1040,2026-01-13 03:00:00,1.5448
1040,2026-01-13 03:30:00,1.1381
1040,2026-01-13 04:00:00,0.8757
1040,2026-01-13 04:30:00,0.5533
1040,2026-01-13 05:00:00,0.339
1040,2026-01-13 05:30:00,0.1903
1040,2026-01-13 06:00:00,0.253
1040,2026-01-13 06:30:00,0.1663
1040,2026-01-13 07:00:00,0.1409
1040,2026-01-13 07:30:00,0.1441
1040,2026-01-13 08:00:00,0.1391
1040,2026-01-13 08:30:00,0.1924
1040,2026-01-13 09:00:00,0.2065
1040,2026-01-13 09:30:00,0.1037
1040,2026-01-13 10:00:00,0.1174
1040,2026-01-13 10:30:00,0.12
1040,2026-01-13 11:00:00,0.1662
1040,2026-01-13 11:30:00,0.2005
1040,2026-01-13 12:00:00,0.0829
1040,2026-01-13 12:30:00,0.1012
1040,2026-01-13 13:00:00,0.1406
1040,2026-01-13 13:30:00,0.1926
1040,2026-01-13 14:00:00,0.1337
1040,2026-01-13 14:30:00,0.1864
1040,2026-01-13 15:00:00,0.2087
1040,2026-01-13 15:30:00,0.3393
1040,2026-01-13 16:00:00,0.3718
1040,2026-01-13 16:30:00,0.434
1040,2026-01-13 17:00:00,0.5158
1040,2026-01-13 17:30:00,0.6586
1040,2026-01-13 18:00:00,0.7546
1040,2026-01-13 18:30:00,0.8708
1040,2026-01-13 19:00:00,0.9009
1040,2026-01-13 19:30:00,0.7693
1040,2026-01-13 20:00:00,0.817
1040,2026-01-13 20:30:00,0.714
1040,2026-01-13 21:00:00,0.548
1040,2026-01-13 21:30:00,0.5084
1040,2026-01-13 22:00:00,0.3376
1040,2026-01-13 22:30:00,0.3217
1040,2026-01-13 23:00:00,0.366
1040,2026-01-13 23:30:00,0.2172
1040,2026-01-14 00:00:00,0.7951
1040,2026-01-14 00:30:00,1.1099
1040,2026-01-14 01:00:00,1.5559
1040,2026-01-14 01:30:00,1.8908
1040,2026-01-14 02:00:00,1.9145
1040,2026-01-14 02:30:00,1.868
1040,2026-01-14 03:00:00,1.5387
1040,2026-01-14 03:30:00,1.1557
1040,2026-01-14 04:00:00,0.8366
1040,2026-01-14 04:30:00,0.4326
1040,2026-01-14 05:00:00,0.3302
1040,2026-01-14 05:30:00,0.2835
1040,2026-01-14 06:00:00,0.1737
1040,2026-01-14 06:30:00,0.1617
1040,2026-01-14 07:00:00,0.1468
1040,2026-01-14 07:30:00,0.2466
1040,2026-01-14 08:00:00,0.1695
1040,2026-01-14 08:30:00,0.0862
1040,2026-01-14 09:00:00,0.1067
1040,2026-01-14 09:30:00,0.1547
1040,2026-01-14 10:00:00,0.2129
1040,2026-01-14 10:30:00,0.1831
1040,2026-01-14 11:00:00,0.1999
1040,2026-01-14 11:30:00,0.0941
1040,2026-01-14 12:00:00,0.1831
1040,2026-01-14 12:30:00,0.1167
1040,2026-01-14 13:00:00,0.1518
1040,2026-01-14 13:30:00,0.2085
1040,2026-01-14 14:00:00,0.1523
1040,2026-01-14 14:30:00,0.1337
1040,2026-01-14 15:00:00,0.2263
1040,2026-01-14 15:30:00,0.3074
1040,2026-01-14 16:00:00,0.4114
1040,2026-01-14 16:30:00,0.426
1040,2026-01-14 17:00:00,0.5469
1040,2026-01-14 17:30:00,0.6891
1040,2026-01-14 18:00:00,0.795
1040,2026-01-14 18:30:00,0.8386
1040,2026-01-14 19:00:00,0.8427
1040,2026-01-14 19:30:00,0.7915
1040,2026-01-14 20:00:00,0.8121
1040,2026-01-14 20:30:00,0.7391
1040,2026-01-14 21:00:00,0.5453
1040,2026-01-14 21:30:00,0.4468
1040,2026-01-14 22:00:00,0.4114
1040,2026-01-14 22:30:00,0.3097
1040,2026-01-14 23:00:00,0.2738
1040,2026-01-14 23:30:00,0.2192
1041,2026-01-01 00:00:00,0.1747
1041,2026-01-01 00:30:00,0.2263
1041,2026-01-01 01:00:00,0.2009
1041,2026-01-01 01:30:00,0.1764
1041,2026-01-01 02:00:00,0.1878
1041,2026-01-01 02:30:00,0.1955
1041,2026-01-01 03:00:00,0.1293
1041,2026-01-01 03:30:00,0.1732
1041,2026-01-01 04:00:00,0.2179
1041,2026-01-01 04:30:00,0.1699
1041,2026-01-01 05:00:00,0.2533
1041,2026-01-01 05:30:00,0.4869
1041,2026-01-01 06:00:00,0.4378
1041,2026-01-01 06:30:00,0.6366
1041,2026-01-01 07:00:00,0.7814
1041,2026-01-01 07:30:00,0.9457
1041,2026-01-01 08:00:00,0.9593
1041,2026-01-01 08:30:00,0.9394
1041,2026-01-01 09:00:00,0.7871
1041,2026-01-01 09:30:00,0.7086
1041,2026-01-01 10:00:00,0.4984
1041,2026-01-01 10:30:00,0.3177
1041,2026-01-01 11:00:00,0.3268
1041,2026-01-01 11:30:00,0.1906
1041,2026-01-01 12:00:00,0.1391
1041,2026-01-01 12:30:00,0.211
1041,2026-01-01 13:00:00,0.3102
1041,2026-01-01 13:30:00,0.1364
1041,2026-01-01 14:00:00,0.1863
1041,2026-01-01 14:30:00,0.3331
1041,2026-01-01 15:00:00,0.3303
1041,2026-01-01 15:30:00,0.4901
1041,2026-01-01 16:00:00,0.5477
1041,2026-01-01 16:30:00,0.7565
1041,2026-01-01 17:00:00,1.0151
1041,2026-01-01 17:30:00,1.0461
1041,2026-01-01 18:00:00,1.3102
1041,2026-01-01 18:30:00,1.3971
1041,2026-01-01 19:00:00,1.3255
1041,2026-01-01 19:30:00,1.391
1041,2026-01-01 20:00:00,1.2626
1041,2026-01-01 20:30:00,1.1104
1041,2026-01-01 21:00:00,0.9447
1041,2026-01-01 21:30:00,0.7319
1041,2026-01-01 22:00:00,0.5931
1041,2026-01-01 22:30:00,0.4716
1041,2026-01-01 23:00:00,0.3997
1041,2026-01-01 23:30:00,0.2191
1041,2026-01-02 00:00:00,0.2645
1041,2026-01-02 00:30:00,0.1422
1041,2026-01-02 01:00:00,0.2381
1041,2026-01-02 01:30:00,0.204
1041,2026-01-02 02:00:00,0.136
1041,2026-01-02 02:30:00,0.2268
1041,2026-01-02 03:00:00,0.1543
1041,2026-01-02 03:30:00,0.2585
1041,2026-01-02 04:00:00,0.1791
1041,2026-01-02 04:30:00,0.1627
1041,2026-01-02 05:00:00,0.361
1041,2026-01-02 05:30:00,0.3768
1041,2026-01-02 06:00:00,0.5377
1041,2026-01-02 06:30:00,0.6133
1041,2026-01-02 07:00:00,0.7285
1041,2026-01-02 07:30:00,1.0353
1041,2026-01-02 08:00:00,0.9997
1041,2026-01-02 08:30:00,0.9761
1041,2026-01-02 09:00:00,0.8559
1041,2026-01-02 09:30:00,0.6391
1041,2026-01-02 10:00:00,0.5057
1041,2026-01-02 10:30:00,0.4475
1041,2026-01-02 11:00:00,0.2831
1041,2026-01-02 11:30:00,0.2856
1041,2026-01-02 12:00:00,0.1177
1041,2026-01-02 12:30:00,0.2674
1041,2026-01-02 13:00:00,0.1388
1041,2026-01-02 13:30:00,0.2782
1041,2026-01-02 14:00:00,0.2724
1041,2026-01-02 14:30:00,0.2907
1041,2026-01-02 15:00:00,0.3574
1041,2026-01-02 15:30:00,0.4469
1041,2026-01-02 16:00:00,0.5485
1041,2026-01-02 16:30:00,0.7391
1041,2026-01-02 17:00:00,1.0382
1041,2026-01-02 17:30:00,1.1709
1041,2026-01-02 18:00:00,1.2154
1041,2026-01-02 18:30:00,1.3765
1041,2026-01-02 19:00:00,1.4048
1041,2026-01-02 19:30:00,1.356
1041,2026-01-02 20:00:00,1.2089
1041,2026-01-02 20:30:00,1.1281
1041,2026-01-02 21:00:00,0.9701
1041,2026-01-02 21:30:00,0.7077
1041,2026-01-02 22:00:00,0.6874
1041,2026-01-02 22:30:00,0.5356
1041,2026-01-02 23:00:00,0.3898
1041,2026-01-02 23:30:00,0.2339
1041,2026-01-03 00:00:00,0.2201
1041,2026-01-03 00:30:00,0.2141
1041,2026-01-03 01:00:00,0.2257
1041,2026-01-03 01:30:00,0.2795
1041,2026-01-03 02:00:00,0.1913
1041,2026-01-03 02:30:00,0.3028
1041,2026-01-03 03:00:00,0.2219
1041,2026-01-03 03:30:00,0.1905
1041,2026-01-03 04:00:00,0.3346
1041,2026-01-03 04:30:00,0.2789
1041,2026-01-03 05:00:00,0.2616
1041,2026-01-03 05:30:00,0.3719
1041,2026-01-03 06:00:00,0.5261
1041,2026-01-03 06:30:00,0.6483
1041,2026-01-03 07:00:00,0.8297
1041,2026-01-03 07:30:00,0.9107
1041,2026-01-03 08:00:00,0.9157
1041,2026-01-03 08:30:00,0.9569
1041,2026-01-03 09:00:00,0.83
1041,2026-01-03 09:30:00,0.6822
1041,2026-01-03 10:00:00,0.4655
1041,2026-01-03 10:30:00,0.3008
1041,2026-01-03 11:00:00,0.2365
1041,2026-01-03 11:30:00,0.2913
1041,2026-01-03 12:00:00,0.1839
1041,2026-01-03 12:30:00,0.1891
1041,2026-01-03 13:00:00,0.1993
1041,2026-01-03 13:30:00,0.1968
1041,2026-01-03 14:00:00,0.2182
1041,2026-01-03 14:30:00,0.2519
1041,2026-01-03 15:00:00,0.4324
1041,2026-01-03 15:30:00,0.4935
1041,2026-01-03 16:00:00,0.652
1041,2026-01-03 16:30:00,0.8219
1041,2026-01-03 17:00:00,0.8103
1041,2026-01-03 17:30:00,1.123
1041,2026-01-03 18:00:00,1.2297
1041,2026-01-03 18:30:00,1.4189
1041,2026-01-03 19:00:00,1.3629
1041,2026-01-03 19:30:00,1.3104
1041,2026-01-03 20:00:00,1.1873
1041,2026-01-03 20:30:00,1.0907
1041,2026-01-03 21:00:00,0.9736
1041,2026-01-03 21:30:00,0.7622
1041,2026-01-03 22:00:00,0.5295
1041,2026-01-03 22:30:00,0.5672
1041,2026-01-03 23:00:00,0.3949
1041,2026-01-03 23:30:00,0.3343
1041,2026-01-04 00:00:00,0.2643
1041,2026-01-04 00:30:00,0.118
1041,2026-01-04 01:00:00,0.1544
1041,2026-01-04 01:30:00,0.2412
1041,2026-01-04 02:00:00,0.1596
1041,2026-01-04 02:30:00,0.1867
1041,2026-01-04 03:00:00,0.1977
1041,2026-01-04 03:30:00,0.1412
1041,2026-01-04 04:00:00,0.1966
1041,2026-01-04 04:30:00,0.2831
1041,2026-01-04 05:00:00,0.3208
1041,2026-01-04 05:30:00,0.4233
1041,2026-01-04 06:00:00,0.5448
1041,2026-01-04 06:30:00,0.6761
1041,2026-01-04 07:00:00,0.8394
1041,2026-01-04 07:30:00,0.9642
1041,2026-01-04 08:00:00,0.9686
1041,2026-01-04 08:30:00,0.9
1041,2026-01-04 09:00:00,0.7886
1041,2026-01-04 09:30:00,0.6395
1041,2026-01-04 10:00:00,0.4616
1041,2026-01-04 10:30:00,0.3885
1041,2026-01-04 11:00:00,0.2948
1041,2026-01-04 11:30:00,0.2539
1041,2026-01-04 12:00:00,0.2348
1041,2026-01-04 12:30:00,0.271
1041,2026-01-04 13:00:00,0.2144
1041,2026-01-04 13:30:00,0.2782
1041,2026-01-04 14:00:00,0.2787
1041,2026-01-04 14:30:00,0.352
1041,2026-01-04 15:00:00,0.4431
1041,2026-01-04 15:30:00,0.4884
1041,2026-01-04 16:00:00,0.5948
1041,2026-01-04 16:30:00,0.7543
1041,2026-01-04 17:00:00,0.9043
1041,2026-01-04 17:30:00,1.0806
1041,2026-01-04 18:00:00,1.3041
1041,2026-01-04 18:30:00,1.3149
1041,2026-01-04 19:00:00,1.4807
1041,2026-01-04 19:30:00,1.3555
1041,2026-01-04 20:00:00,1.4021
1041,2026-01-04 20:30:00,1.0712
1041,2026-01-04 21:00:00,0.9403
1041,2026-01-04 21:30:00,0.7318
1041,2026-01-04 22:00:00,0.5499
1041,2026-01-04 22:30:00,0.5127
1041,2026-01-04 23:00:00,0.3071
1041,2026-01-04 23:30:00,0.2617
1041,2026-01-05 00:00:00,0.2293
1041,2026-01-05 00:30:00,0.2372
1041,2026-01-05 01:00:00,0.1304
1041,2026-01-05 01:30:00,0.2291
1041,2026-01-05 02:00:00,0.2065
1041,2026-01-05 02:30:00,0.1545
1041,2026-01-05 03:00:00,0.1621
1041,2026-01-05 03:30:00,0.1034
1041,2026-01-05 04:00:00,0.3005
1041,2026-01-05 04:30:00,0.2882
1041,2026-01-05 05:00:00,0.2199
1041,2026-01-05 05:30:00,0.4076
1041,2026-01-05 06:00:00,0.4656
1041,2026-01-05 06:30:00,0.7016
1041,2026-01-05 07:00:00,0.7982
1041,2026-01-05 07:30:00,0.9334
1041,2026-01-05 08:00:00,0.9856
1041,2026-01-05 08:30:00,0.9187
1041,2026-01-05 09:00:00,0.893
1041,2026-01-05 09:30:00,0.7008
1041,2026-01-05 10:00:00,0.4998
1041,2026-01-05 10:30:00,0.4191
1041,2026-01-05 11:00:00,0.2034
1041,2026-01-05 11:30:00,0.1771
1041,2026-01-05 12:00:00,0.241
1041,2026-01-05 12:30:00,0.2479
1041,2026-01-05 13:00:00,0.2288
1041,2026-01-05 13:30:00,0.1336
1041,2026-01-05 14:00:00,0.1997
1041,2026-01-05 14:30:00,0.3163
1041,2026-01-05 15:00:00,0.4837
1041,2026-01-05 15:30:00,0.5204
1041,2026-01-05 16:00:00,0.6684
1041,2026-01-05 16:30:00,0.7664
1041,2026-01-05 17:00:00,0.9445
1041,2026-01-05 17:30:00,1.0541
1041,2026-01-05 18:00:00,1.3066
1041,2026-01-05 18:30:00,1.3594
1041,2026-01-05 19:00:00,1.4346
1041,2026-01-05 19:30:00,1.3646
1041,2026-01-05 20:00:00,1.273
1041,2026-01-05 20:30:00,1.1014
1041,2026-01-05 21:00:00,0.9391
1041,2026-01-05 21:30:00,0.7994
1041,2026-01-05 22:00:00,0.5263
1041,2026-01-05 22:30:00,0.3849
1041,2026-01-05 23:00:00,0.3837
1041,2026-01-05 23:30:00,0.3675
1041,2026-01-06 00:00:00,0.2846
1041,2026-01-06 00:30:00,0.1388
1041,2026-01-06 01:00:00,0.1799
1041,2026-01-06 01:30:00,0.1261
1041,2026-01-06 02:00:00,0.1726
1041,2026-01-06 02:30:00,0.2566
1041,2026-01-06 03:00:00,0.2009
1041,2026-01-06 03:30:00,0.1864
1041,2026-01-06 04:00:00,0.2419
1041,2026-01-06 04:30:00,0.1977
1041,2026-01-06 05:00:00,0.364
1041,2026-01-06 05:30:00,0.3681
1041,2026-01-06 06:00:00,0.4742
1041,2026-01-06 06:30:00,0.6852
1041,2026-01-06 07:00:00,0.87
1041,2026-01-06 07:30:00,1.0313
1041,2026-01-06 08:00:00,0.9895
1041,2026-01-06 08:30:00,1.0058
1041,2026-01-06 09:00:00,0.8281
1041,2026-01-06 09:30:00,0.6253
1041,2026-01-06 10:00:00,0.4555
1041,2026-01-06 10:30:00,0.313
1041,2026-01-06 11:00:00,0.2476
1041,2026-01-06 11:30:00,0.2943
1041,2026-01-06 12:00:00,0.2526
1041,2026-01-06 12:30:00,0.1491
1041,2026-01-06 13:00:00,0.1276
1041,2026-01-06 13:30:00,0.1722
1041,2026-01-06 14:00:00,0.214
1041,2026-01-06 14:30:00,0.2803
1041,2026-01-06 15:00:00,0.421
1041,2026-01-06 15:30:00,0.4321
1041,2026-01-06 16:00:00,0.6736
1041,2026-01-06 16:30:00,0.6654
1041,2026-01-06 17:00:00,0.9104
1041,2026-01-06 17:30:00,1.1451
1041,2026-01-06 18:00:00,1.3014
1041,2026-01-06 18:30:00,1.3463
1041,2026-01-06 19:00:00,1.4501
1041,2026-01-06 19:30:00,1.4037
1041,2026-01-06 20:00:00,1.2249
1041,2026-01-06 20:30:00,1.1216
1041,2026-01-06 21:00:00,0.963
1041,2026-01-06 21:30:00,0.7189
1041,2026-01-06 22:00:00,0.6743
1041,2026-01-06 22:30:00,0.4178
1041,2026-01-06 23:00:00,0.3696
1041,2026-01-06 23:30:00,0.233
1041,2026-01-07 00:00:00,0.2052
1041,2026-01-07 00:30:00,0.1466
1041,2026-01-07 01:00:00,0.1853
1041,2026-01-07 01:30:00,0.1207
1041,2026-01-07 02:00:00,0.2401
1041,2026-01-07 02:30:00,0.2182
1041,2026-01-07 03:00:00,0.2559
1041,2026-01-07 03:30:00,0.1877
1041,2026-01-07 04:00:00,0.2713
1041,2026-01-07 04:30:00,0.2394
1041,2026-01-07 05:00:00,0.29
1041,2026-01-07 05:30:00,0.4734
1041,2026-01-07 06:00:00,0.4701
1041,2026-01-07 06:30:00,0.7172
1041,2026-01-07 07:00:00,0.847
1041,2026-01-07 07:30:00,0.9229
1041,2026-01-07 08:00:00,0.9342
1041,2026-01-07 08:30:00,0.8999
1041,2026-01-07 09:00:00,0.8796
1041,2026-01-07 09:30:00,0.7426
1041,2026-01-07 10:00:00,0.4989
1041,2026-01-07 10:30:00,0.375
1041,2026-01-07 11:00:00,0.3235
1041,2026-01-07 11:30:00,0.2421
1041,2026-01-07 12:00:00,0.2723
1041,2026-01-07 12:30:00,0.2257
1041,2026-01-07 13:00:00,0.2217
1041,2026-01-07 13:30:00,0.1928
1041,2026-01-07 14:00:00,0.2056
1041,2026-01-07 14:30:00,0.1375
1041,2026-01-07 15:00:00,0.4241
1041,2026-01-07 15:30:00,0.4522
1041,2026-01-07 16:00:00,0.5696
1041,2026-01-07 16:30:00,0.6518
1041,2026-01-07 17:00:00,0.8958
1041,2026-01-07 17:30:00,1.0672
1041,2026-01-07 18:00:00,1.2193
1041,2026-01-07 18:30:00,1.3797
1041,2026-01-07 19:00:00,1.4061
1041,2026-01-07 19:30:00,1.295
1041,2026-01-07 20:00:00,1.1941
1041,2026-01-07 20:30:00,1.0408
1041,2026-01-07 21:00:00,1.0184
1041,2026-01-07 21:30:00,0.824
1041,2026-01-07 22:00:00,0.547
1041,2026-01-07 22:30:00,0.3607
1041,2026-01-07 23:00:00,0.3688
1041,2026-01-07 23:30:00,0.2978
1041,2026-01-08 00:00:00,0.2158
1041,2026-01-08 00:30:00,0.2371
1041,2026-01-08 01:00:00,0.2226
1041,2026-01-08 01:30:00,0.1442
1041,2026-01-08 02:00:00,0.2148
1041,2026-01-08 02:30:00,0.2431
1041,2026-01-08 03:00:00,0.1653
1041,2026-01-08 03:30:00,0.2201
1041,2026-01-08 04:00:00,0.187
1041,2026-01-08 04:30:00,0.3372
1041,2026-01-08 05:00:00,0.218
1041,2026-01-08 05:30:00,0.4255
1041,2026-01-08 06:00:00,0.4108
1041,2026-01-08 06:30:00,0.7455
1041,2026-01-08 07:00:00,0.766
1041,2026-01-08 07:30:00,0.961
1041,2026-01-08 08:00:00,0.9185
1041,2026-01-08 08:30:00,0.884
1041,2026-01-08 09:00:00,0.8679
1041,2026-01-08 09:30:00,0.7072
1041,2026-01-08 10:00:00,0.5063
1041,2026-01-08 10:30:00,0.4049
1041,2026-01-08 11:00:00,0.337
1041,2026-01-08 11:30:00,0.2043
1041,2026-01-08 12:00:00,0.1473
1041,2026-01-08 12:30:00,0.2105
1041,2026-01-08 13:00:00,0.186
1041,2026-01-08 13:30:00,0.2472
1041,2026-01-08 14:00:00,0.2802
1041,2026-01-08 14:30:00,0.2614
1041,2026-01-08 15:00:00,0.3976
1041,2026-01-08 15:30:00,0.4922
1041,2026-01-08 16:00:00,0.6257
1041,2026-01-08 16:30:00,0.729
1041,2026-01-08 17:00:00,0.9668
1041,2026-01-08 17:30:00,1.1318
1041,2026-01-08 18:00:00,1.291
1041,2026-01-08 18:30:00,1.447
1041,2026-01-08 19:00:00,1.4164
1041,2026-01-08 19:30:00,1.3327
1041,2026-01-08 20:00:00,1.2035
1041,2026-01-08 20:30:00,1.1622
1041,2026-01-08 21:00:00,0.9457
1041,2026-01-08 21:30:00,0.8329
